document_post_id	document_type	primary_process	document_title	content_chars	paragraphs	lines	recommended_unit	confidence	question_answer_markers	speaker_turn_markers	date_headers	numbered_points	signature_markers	attachment_markers	salutation_markers	list_density
6620	telegram	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Телеграмма В.А. Балицкого Н.И. Ежову и Г.Г. Ягоде о показаниях Н.В. Голубенко на следствии	3111	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
3294	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Я.И. Богомольного	3102	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
5761	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса Л.Б. Каменева	3100	1	1	question_answer_blocks	high	10	0	3	0	0	1	0	1
8367	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	3100	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
5646	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Э.С. Гольцмана	3079	1	1	question_answer_blocks	high	26	0	1	0	0	0	1	1
4385	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Н.А. Дмитриева	3078	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
3109	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	3077	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
4553	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Л.Г. Лелевича	3067	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
9657	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса С.Л. Седова	3064	1	1	question_answer_blocks	high	21	0	1	0	0	0	0	1
3424	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.В. Поздеевой	3063	1	1	question_answer_blocks	high	5	0	0	0	0	0	0	1
3943	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Исаева	3063	1	1	question_answer_blocks	high	6	0	0	0	0	0	0	1
7613	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину о В.Г. Яковенко	3063	1	1	question_answer_blocks	high	7	0	1	0	0	0	0	1
8586	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Е.В. Цетлина И.В. Сталину	3056	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
4320	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.Ф. Касперского	3040	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
4504	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса К.А. Апанасевича	3038	1	1	question_answer_blocks	high	12	0	0	0	0	0	0	1
5382	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса В.В. Досекина	3038	1	1	question_answer_blocks	high	21	0	1	0	0	0	0	1
3925	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.С. Горшенина	3022	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
3333	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.С. Горшенина	3020	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
11335	letter	ТРОЦКИЙ	Л.Л. Седов – Н.И. Седовой	3010	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	0
5261	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Г.И. Сафарова	3010	1	1	question_answer_blocks	high	2	0	3	0	0	0	0	1
5446	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с предложением о репрессировании троцкистов	3005	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	1	0	1
3984	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	3004	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
3258	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.П. Поташникова	2984	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
4134	testimony	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Показания И.И. Тарасова	2983	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
4031	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.Н. Яковлева	2978	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
2738	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса И.И. Котолынова	2967	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
7959	memo_note	ПРОЦЕСС 2-12 МАРТА 1938 г.	Записка Г.М. Маленкова и других секретарям ЦК ВКП(б) И.В. Сталину и Л.М. Кагановичу о поведении К.С. Модебадзе во Франции	2964	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
4414	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2961	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
3021	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2960	1	1	question_answer_blocks	high	12	0	1	0	0	0	0	1
7250	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Письмо Л.А. Шацкина И.В. Сталину о показаниях Г.Е. Евдокимова и Л.Б. Каменева	2960	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
5320	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса И.П. Крыженко	2956	1	1	question_answer_blocks	high	10	0	2	0	0	0	0	1
4993	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса К.К. Муханова	2955	1	1	question_answer_blocks	high	13	0	1	0	0	0	0	1
3242	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.К. Наумова	2951	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
3999	confrontation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол очной ставки между А.М. Гертиком и А.И. Анишевым	2949	1	1	question_answer_blocks	high	16	0	1	0	0	0	0	1
6828	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо Г.М. Аркуса Л.М. Кагановичу с приложением копии постановления Дзержинского РК ВКП(б)	2938	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	1	1	0	1
9955	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо секретаря парткома Дерюгинского сахзавода А.Папенкова секретарю райкома ВКП(б) Дмитриевского района Перлову об А.Д. Бронштейне	2931	1	1	question_answer_blocks	high	3	0	2	0	0	0	0	1
3437	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса С.М. Гессена	2919	1	1	question_answer_blocks	high	8	0	0	0	0	0	0	1
3022	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2913	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
3921	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.М. Харитонова	2912	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
8350	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	2903	1	1	whole_or_light_paragraph_chunks	low	0	0	3	0	1	0	0	1
3441	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса П.П. Северова	2900	1	1	question_answer_blocks	high	6	0	0	0	0	0	0	1
5208	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса Н.А. Розенфельд	2900	1	1	question_answer_blocks	high	10	0	1	0	0	1	0	1
3387	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса П.А. Бака	2898	1	1	question_answer_blocks	high	7	0	0	0	0	0	0	1
9143	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Л.Л. Седов – В.П. Ольбергу	2896	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	2	0
4477	testimony	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Показания Г.Е. Евдокимова	2881	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
809	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса П.А. Николаева	2874	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
3903	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.С. Куклина	2873	1	1	question_answer_blocks	high	11	0	0	0	0	0	0	1
10987	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	В.П. Ольберг – Л.Д. Троцкому	2870	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	1	0
10891	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Л.Д. Троцкий – В.П. Ольбергу	2867	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	3	0
3306	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.С. Горшенина	2847	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
3403	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.В. Поздеевой	2845	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
5141	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Е.Ю. Раевской	2844	1	1	question_answer_blocks	high	18	0	1	0	0	0	0	1
9217	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо П.П. Ольберга В.П. Ольбергу	2841	1	1	question_answer_blocks	high	3	0	1	0	0	0	1	1
1541	special_report	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Спецсообщение Г.Г. Ягоды И.В. Сталину об аресте бывших зиновьевцев	2837	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	1	0	1
8668	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину с приложением заявления Прокурору СССР А.Я. Вышинскому	2834	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	1	1	1
4062	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.К. Середохина	2831	1	1	question_answer_blocks	high	8	0	0	0	0	0	0	1
8259	administrative_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Сообщение Г.А. Молчанова Я.С. Агранову с приложением обнаруженных при обыске записки и письма Е.В. Цетлина	2821	1	1	header_body_attachments	medium	1	0	2	0	0	4	0	1
4022	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2812	1	1	question_answer_blocks	high	2	0	2	0	0	0	0	1
5324	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Н.И. Мухина	2807	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
6624	memo_note	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Записка по прямому проводу В.А. Балицкого Н.И. Ежову и Г.Г. Ягоде о дополнительных показаниях Н.В. Голубенко на следствии	2804	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
11228	special_report	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Спецсообщение Г.Г. Ягоды И.В. Сталину об аресте бывших зиновьевцев	2799	1	1	whole_or_light_paragraph_chunks	low	0	0	3	0	1	0	0	1
8488	testimony	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол показаний Т.Р. Левиной	2795	1	1	question_answer_blocks	high	8	0	2	0	0	0	0	1
7235	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Записка Л.З. Мехлиса секретарям ЦК ВКП(б) с приложением письма А.И. Муралова	2791	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	1	1	1
3989	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.П. Костиной	2785	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
8524	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину	2785	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
11405	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление Г.Е. Зиновьева И.В. Сталину с просьбой о трудоустройстве	2774	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	3	1
8209	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с просьбой о санкционировании ареста группы правых	2774	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
5776	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Письмо К.Б. Радека И.В. Сталину в связи с ожиданием ареста	2762	1	1	question_answer_blocks	high	3	0	1	0	0	0	2	1
4505	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.Ф. Касперского	2750	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
9102	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Л.Л. Седов – В.П. Ольбергу	2750	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	2	0
2732	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса И.И. Котолынова	2748	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
5272	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса А.А. Лаврентьева	2745	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
3457	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Е.К. Коршунова	2742	1	1	question_answer_blocks	high	7	0	1	0	0	0	0	1
3182	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2741	1	1	question_answer_blocks	high	2	0	0	0	0	0	0	1
4796	summary	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Статистические данные по выселению из Ленинграда членов семей осужденных	2739	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
4382	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.П. Костиной	2733	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
8471	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса В.В. Кузьмина	2733	1	1	question_answer_blocks	high	5	0	2	0	0	0	0	1
4105	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса К.Ф. Лебедева	2730	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
4109	confrontation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол очной ставки между Г.И. Сафаровым и А.В. Герцбергом	2715	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
4026	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Л.Я. Файвиловича	2714	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
4055	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Б.Н. Сахова	2714	1	1	question_answer_blocks	high	14	0	0	0	0	0	0	1
3364	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.М. Гертика	2705	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
3134	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса А.И. Толмазова	2701	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
3154	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса В.И. Звездова	2699	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
4024	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2696	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
6888	telegram	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Шифровка Р.И. Эйхе в ЦК ВКП(б) Г.М. Маленкову и Н.И. Ежову	2695	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	2	0	0	1
10138	administrative_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Сообщение А.Я. Вышинского И.В. Сталину относительно записки Г.Г. Ягоды о троцкистах	2688	1	1	whole_or_light_paragraph_chunks	low	1	0	5	0	0	0	0	1
4023	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2677	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
4025	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2677	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
4578	administrative_report	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Информация об аресте участников зиновьевско-троцкистской организации в Ленинграде	2668	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
3112	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Р.М. Кулишера	2666	1	1	question_answer_blocks	high	4	0	0	0	1	0	0	1
8357	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	2664	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
2789	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Е.В. Рогачевой	2657	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
4391	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление М.М. Харитонова Л.М. Кагановичу	2655	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	1	1
4834	plan_instruction	КРЕМЛЕВСКОЕ ДЕЛО	План выступления Н.И. Ежова по “делу Енукидзе” на закрытых партсобраниях в кремлевских учреждениях	2649	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
4047	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Н.А. Дмитриева	2647	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
2782	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Н.С. Антонова	2638	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
8815	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина в Политбюро ЦК ВКП(б)	2633	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
6870	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова	2629	1	1	question_answer_blocks	high	2	0	1	0	0	0	2	1
4415	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.И. Анишева	2620	1	1	question_answer_blocks	high	6	0	0	0	0	0	0	1
5829	memo_note	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Записка по прямому проводу Д.М. Дмитриева Г.Г. Ягоде о признательных показаниях Н.И. Москалева	2620	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
4322	confrontation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол очной ставки между А.М. Гертиком и И.С. Горшениным	2616	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
4995	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.А. Барута	2604	1	1	question_answer_blocks	high	10	0	1	0	0	0	0	1
9170	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо В.П. Ольберга П.И. Бескиной	2602	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
10505	reference_note	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Справка М.И. Гая о связях Д.С. Тайца	2601	1	1	header_body_attachments	medium	0	0	2	0	0	2	0	1
3020	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2598	1	1	question_answer_blocks	high	3	0	0	0	0	0	0	1
4933	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Н.А. Розенфельд	2588	1	1	question_answer_blocks	high	22	0	0	0	0	0	0	1
10893	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Л.Д. Троцкий – В.П. Ольбергу	2585	1	1	question_answer_blocks	high	2	0	1	0	0	0	2	0
10731	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	В.П. Ольберг – Л.Л. Седову	2584	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	1	0
7609	statement	ПРОЦЕСС 2-12 МАРТА 1938 г.	Заявление А.И. Рыкова Н.И. Ежову	2576	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
8911	statement	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Заявление А.И. Рыкова Н.И. Ежову	2576	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
4802	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Письмо Г.И. Сафарова Я.С. Агранову	2575	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
3981	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.Н. Яковлева	2570	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
4904	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса К.И. Синелобовой	2566	1	1	question_answer_blocks	high	16	0	0	0	0	0	0	1
2693	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса И.Г. Юскина	2562	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
2736	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса И.И. Котолынова	2547	1	1	question_answer_blocks	high	7	0	0	0	0	0	0	1
4547	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление Я.Р. Ельковича Я.С. Агранову и Административной комиссии НКВД	2539	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
5204	confrontation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол очной ставки между Е.К. Мухановой и Б.Н. Розенфельдом	2522	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
5176	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса З.И. Давыдовой	2521	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
9623	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.А. Муштакова	2517	1	1	question_answer_blocks	high	2	0	0	0	0	0	0	1
3312	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Ф.Ф. Фадеева	2515	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
3375	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Л.Б. Каменева	2514	1	1	question_answer_blocks	high	6	0	2	0	0	0	0	1
2687	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Н.Н. Шатского	2509	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
5174	confrontation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол очной ставки между З.И. Давыдовой и Н.И. Бураго	2502	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
4089	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Я.Ф. Шарова	2497	1	1	question_answer_blocks	high	2	0	0	0	0	0	0	1
2739	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса А.Я. Юскиной	2496	1	1	question_answer_blocks	high	10	0	1	0	0	0	0	1
5233	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса А.Ф. Шараповой	2490	1	1	question_answer_blocks	high	10	0	1	0	0	0	0	1
4787	summary	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Сводка № 4 о ходе выселения из Ленинграда членов семей лиц, осужденных по делам “14”, “19” и “78”	2489	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	2	0	0	1
4377	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Б.Л. Браво	2485	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
5778	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо И.М. Орловской-Мрачковской секретарю ЦК ВКП(б) А.А. Андрееву	2476	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	1	0	1
8482	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Я.С. Агранова И.В. Сталину с приложением протокола допроса Д.Ф. Бузина	2470	1	1	question_answer_blocks	high	14	0	2	0	0	2	0	1
3958	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Шварца	2459	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
3004	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2440	1	1	question_answer_blocks	high	12	0	0	0	0	0	0	1
4444	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление Л.Я. Файвиловича в ЦК ВКП(б) И.В. Сталину	2435	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
4872	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.Г. Дорошина	2422	1	1	question_answer_blocks	high	16	0	0	0	0	7	0	1
